220,Poliester transparente 1Mil,PT02,77844,AVERY,1Mil Clear Print-Treated Polyester / S8020 / 40#BG,1,Acrílico,"2,3",4,PRINT TREATED, 1.524 x 762 ,"EXACT 
MASTER", EXACT 762 ML ,No Especificado,,,72 Hrs.," $ 1,307 ", USD ," $ 1,2567 ",USD,POLIESTER TRANS,,,,,,4%,,,NO ESPECIFICADO,,,,
221,Poliester transparente Kodak (caja amarilla),PT03,DPM,FLEXCON,DPM POLY CLEAR (FLX000311),2,Acrílico,"3,1",6,TOP COATED, 1.524 x 508 , MASTER ,,No Especificado,,,"2 Semanas: D Nebrasca 
2.5 Semanas: D Spencer"," $ 3,721 ", USD ," $ 3,4452 ",USD,POLIESTER TRANS KODAK,,,,,,7%,,,NO ESPECIFICADO,,,,
222,Poliester mate transparente,PT05,4625,TECHNICOTE,2MIL POLYESTER CP MATTE CLEAR / TS523 @ 1.7 Cwt. / 50#SCK L-3,2,Acrílico,"3,2",6,TOP COATED, 0.6858 x 1000 , MASTER ,, Indirecto o incidental ,,,7 Semanas," $ 5,249 ", USD ," $ 4,860 ",USD,POLIESTER MATE TRANS,,,,,,7%,, master 0.685 x 750 $2.333 USD/MSI --- $3.6162 USD/M2+ 0.3017 USD(155USD) /FLETE = 3.9179 + 30% GASTOS IMPO = 5.0933 Actualizado 21ene2023 ,PET1,,,,
223,Poliester transaperente para impresión FLEXAMERICAS (Rendiemiento 0.0168),PT09,F-UPF-012,FLEXAMERICAS,POLYSTER FILM ONE SIDE CHEMICAL 12 MICRAS (16.8G/M2),"0,47",N/A,N/A,"0,47",TOP COATED," Ancho requerido
Min. 500kg ", EXACT ,ANCHO MINIMO 30CM, Directo ,,,4 Semanas," $ 0,079 ", USD ," $ 0,073 ",USD,POLIESTER TRANS / IMP,"16,8",g/m2,"4,35",usd,"0,07308",7%,, $3.41 USD /kg Rendimiento de 16.8 g/m2 rev87 ,PET0,,,,
224,Poliester transaperente para sello FLEXAMERICAS (Rendimiento 0.035),PT10,F-TPA-025,FLEXAMERICAS,SEALABLE PEELABLE BOPET FILM 25 MICRAS (35g/m2),"0,98",N/A,N/A,"0,98",CORONA," Ancho requerido
Min. 500kg ",EXACT,ANCHO MINIMO 30CM,Directo,,,4 Semanas," $ 0,318 ", USD ," $ 0,2940 ",USD,POLIESTER TRANS /SELLO,35,g/m2,"8,4",usd,"0,294",7%,, PRECIO $7.71 USD /KG RENDIMIENTO 35G/M2 rev 87 ,PET0,,,,
225,Poliester transparente,PT12,77855,AVERY,"1 Mil Clear Polyester TC / S730 / 1 Mil
Polyester",1,Solvente Acrílico,"1,1","2,82",TOP COATED, 1.524 x 762 ,"EXACT 
MASTER",EXACT USA 1524 ML,No Especificado,,,9 Semanas," $ 2,005 ", USD ," $ 1,9096 ",USD,POLIESTER TRANS,,,,,,5%,,26-11-2020,NO ESPECIFICADO,,,,
226,Poliester transparente,PT13,4759,TECHNICOTE,2 MIL POLYESTER TC CLEAR / TS523 @ 1.70 CWT. / 50#SCK L-3,2,Acrílico,"3,2",6,N/A, 0.762 x 762 ,MASTER,,Indirecto o incidental,,,4 Semanas," $ 3,108 ", USD ," $ 2,9322 ",USD,POLIESTER TRANS,,,,,,6%,, master 0.762 x 762 $1.2830 USD/MSI --- $1.9886 USD/M2 + 0.2669 USD(155USD) /FLETE = 2.2555 + 30% GASTOS IMPO = 2.9322 Actualizado 17jun2023 ,,,,,
227,Void Blanco,SG09,ARSEC BCO TRASL,ARCLAD,ARSEC BLANCO TRASLUCIDO / LA / G62S,"2,56",Acrílico,"2,08","5,55",TOP COATED,0.34 x 500,MASTER,Largo Maximo 1000 m,Indirecto o incidental,,,"48 Hrs. Con stock
6 Semanas"," $ 6,027 ", USD ," $ 5,5808 ",USD,VOID BLANCO ,,,,,,7%,,,PP1,,,,
228,Exclusivo Marinela,SG10,ARSEC B MARINEL,ARCLAD,ARSEC BLANCO TRASLUCIDO (MARINELA)  / LA / G62S,"2,56",Acrílico,"2,08","5,55",TOP COATED,0.34 x 4000,MASTER,Largo Maximo 1000 m,Indirecto o incidental,,,6 Semanas," $ 6,772 ", USD ," $ 6,2700 ",USD,VOID MARINELA,,,,,,7%,,,PP1,,,,
229,Void Plata patron tablero de Ajedrez,SG11,SP054H,RAFLATAC,2.0 MIL VOID SILVER TC / RC18 / 2.2 MIL HIGH DENSITY WHITE,2,Acrílico,"2,2","4,8",TOP COATED,1 x 500,"MASTER
CINTAS",0.165 X 457,No Especificado,,,"6 Semanas
72 Hrs."," $ 4,030 ", USD ," $ 3,8020 ",USD,VOID PLATA,,,,,,,,,,,,,
230,Bopp plata seguridad  patrón Abierto-Opened,SG12,ARSEC PLATA,ARCLAD,Arsec Plata / LA / G62S,"2,59",Acrílico,"2,08","5,63",TOP COATED,0.34 x 500,MASTER,,No Especificado,,,"48 Hrs. Con stock
6 Semanas"," $ 5,838 ", USD ," $ 5,5079 ",USD,VOID PLATA,,,,,,,,,,,,,
231,Transcode,TC01,14554,AVERY,Transcode / TL2 / 50#SCK,4,Hule,"3,2","9,2",CORONA,0.762 x 762,MASTER,Largo Maximo 762 m,Indirecto o incidental,,,72 Hrs.," $ 3,985 ", USD ," $ 3,7594 ",USD,TRANSCODE ,,,,,,6%,,,GC2,,,,
232,Ultraseal (Monocapa),TS02,-,FLEXAMERICAS,Poliester transparente para impresión y sello (PT10) (35g/m2),"0,98",N/A,N/A,"0,98",CORONA," Ancho requerido
Min. 1000kg ",EXACT,ANCHO MINIMO 30CM,Directo,,,4 Semanas," $ 0,318 ", USD ,,USD,ULTRASEAL TS02,35,g/m2,"7,71",usd,"0,26985",100%,, PRECIO $7.71 USD /KG RENDIMIENTO 35G/M2 rev 87 ,CONSTRUCCIÓN,,,,
233,Top Seal sellable (Bicapa),TS03,-,FLEXAMERICAS,Poliester transparente para impresión (PT09) + Poliester transparente para sello (PT10) + adhesivo UV (UV15),N/D,N/A,N/A,N/D,N/A,-,-,,Directo,,,4 Semanas," $ 0,438 ", USD ,,USD,TOP SEAL TS03,,,,usd," $ 0,41 ",100%,," COSTO CONSIDERADO CON LOS PRECIOS DE LISTA Rev 87
F-UPF-012 (PT09) $0.062 + F-TPA-025 (PT10) $0.291 +  OP3022 ADHESIVO $0.049 ",CONSTRUCCIÓN,,,,
234,Transtherm Genérico,TT01,,,"C11381 (FEDRIGONI), 280SV (AVERY), 12913M (AVERY), 2806SV (AVERY), TT1702 (MACTAC)",,,,,,,EXACT,,Verificar por clave,,,," $ 0,437 ", USD ,,,TRANSTHERM,,,,,,100%,, Se cotiza fijo 0.45 Autoriza ing. Ernesto sanchez 04-07-2022 ,GENERICO,,,,
235,Transtherm Genérico,TT02,,,"C11381 (FEDRIGONI), 280SV (AVERY), 12913M (AVERY), 2806SV (AVERY), TT1702 (MACTAC)",,,,,,,EXACT,,Verificar por clave,,,," $ 0,437 ", USD ,,,TRANSTHERM,,,,,,100%,, PRECIO PARA COTIZAR =+4% ,GENERICO,,,,
236,Transtherm adhesivo removible (R195),TT03,18327,AVERY,Trans-Therm 1C/R5195/40#CK,3,Acrílico,"2,4","6,3",N/A,1.981 x 762,MASTER,,Indirecto o incidental,,,72 Hrs.," $ 0,961 ", USD ," $ 0,8898 ",USD,TRANSTHERM,,,,,,7%,,,PA1,,,,
237,Transtherm Fascover,TT04,B6853,AVERY,TRANS-THERM 1C FASCOVERTM2 / AT2550 / 40#CK,"2,9",Acrílico,"2,4","6,1",N/A,1.981 x 3048,"EXACT
MASTER",EXACT USA 1524 ML,Indirecto o incidental,,,8 Semanas," $ 1,491 ", USD ," $ 1,4336 ",USD,TRANSTHERM,,,,,,,,,,,,,
238,Transtherm adhesivo hule,TT06,280SV,AVERY,TRANS-THERM 1C LW FSC/S2005/40#BG,"2,8",Hule,2,"5,4",N/A,1.524 x 762,"EXACT 
MASTER","EXACT 1500 
 3000 ML",Indirecto o incidental,FSC,,24 Hrs.," $ 0,437 ", USD ," $ 0,4200 ",USD,TRANSTHERM,,,,,,4%,,,PA2,,,,
239,Transtherm 1C adhesivo HMR,TT09,14188,AVERY,TRANS-THERM 1C/Hammerlock/40#SCK,3,Hule,"2,5","6,44",N/A,0.762 x 762,MASTER,,Indirecto o incidental,,,72 Hrs.," $ 1,746 ", USD ," $ 1,6476 ",USD,TRANSTHERM,,,,,,6%,,,PA2,,,,
240,Transferencia térmica c/adh removible,TT10,TT77K,RAFLATAC,Transfer Premium Extra / RR22 / 40#WH KRAFT,"2,7",Hule,"2,4","5,6",N/A,1 x 762,MASTER,,Indirecto o incidental,,,24 Hrs.," $ 0,880 ", USD ," $ 0,8300 ",USD,TRANSTHERM,,,,,,6%,,,PA2,,,,
241,Transferencia térmica adhesivo acrílico (ANTES 12913),TT11,12913M,AVERY,Trans-Therm 1C LW FSC / S2501 / 40 # BG,"2,3",Acrílico,2,5,N/A,1.524 x 1500,"EXACT 
MASTER",EXACT 3000 ML,Indirecto o incidental,FSC,,72 Hrs.," $ 0,511 ", USD ," $ 0,4909 ",USD,TRANSTHERM,,,,,,4%,,,PA1,,,,
242,Alternativa transtherm,TT15,280SV,AVERY,TRANS-THERM 1C LW FSC/S2005/40#BG,"2,8",Hule,2,"5,4",N/A,1.524 x 762,"EXACT 
MASTER","EXACT 1500 
 3000 ML",Indirecto o incidental,FSC,,24 Hrs.," $ 0,437 ", USD ," $ 0,4200 ",USD,TRANSTHERM,,,,,,4%,,,PA2,,,,
243,Transferencia térmica adhesivo acrílico,TT17,TT227N,RAFLATAC,THERMAL TRANSFER / RP51 / WHITE GLASS C5-FSC,"2,75",Acrílico,2,"5,28",N/A,2 x 762,"EXACT 
MASTER",EXACT 1524 ML,Indirecto o incidental,FSC EN RESPALDO,,48 Hrs.," $ 0,520 ", USD ," $ 0,5000 ",USD,TRANSTHERM,,,,,,4%,,,PA1,,,,
244,Transtherm removible,TT18,7758P,FEDRIGONI,Top Transfer 70 G / AR805 / SK60 Removible,"2,8",Acrílico,"2,1","5,7",N/A,1.5 x 762,MASTER,,No Especificado,,,48 Hrs.," $ 0,755 ", USD ," $ 0,712 ",USD,TRANSTHERM,,,,,,6%,,,NO ESPECIFICADO,,,,
245,Transtherm S246,TT19,13605,AVERY,TRANS-THERM 1C FSC / S246 / 40#CK,"2,9",Hule,"2,4","6,1",N/A,1.981 x 762,"EXACT USA 
MASTER",EXACT USA 2286 ML,Indirecto o incidental,FSC,,9 Semanas," $ 0,735 ", USD ," $ 0,7000 ",USD,TRANSTHERM,,,,,,5%,,,PA2,,,,
246,Transtherm Piggyback,TT21,TT9502PB,MACtac,THERMAL TRANSFER TRANSLABEL / ST-95 / 2.4 SCK /ST-95 / 2.4 SCK,"2,9",Acrílico,"2,4","9,1",N/A,1.98 x 1524,MASTER,,No Especificado,,,4 Semanas," $ 1,296 ", USD ," $ 1,2000 ",USD,TRANSTHERM,,,,,,7%,,,NO ESPECIFICADO,,,,
247,Transtherm liner amarillo Medtronic (antes AA011),TT22,BK658,AVERY,TRANSFER SUPERIOR FSC / S2000NP / BG40BR,"2,91",Acrílico,"1,93","5,51",N/A,2 x 1000,MASTER,STOCK DEDICADO,Directo,FSC,,13 Semanas," $ 1,120 ", USD ," $ 1,0566 ",USD,TRANSTHERM / MEDTRONIC,,,,,,6%,, Se cambia de matderial AA011 a material Bk658 en la Rev. 86 ,PA1,,,,
248,Transtherm Medtronic (antes 16071),TT23,53873,AVERY,Trans-Therm 2C FSC/S2550/40#SCK,"3,5",Acrílico,"2,4","6,7",N/A,1.98 x 762,MASTER,STOCK DEDICADO,Indirecto o incidental,,,9 Semanas," $ 0,692 ", USD ," $ 0,6529 ",USD,TRANSTHERM / MEDTRONIC,,,,,,6%,,,PA1,,,,
249,Transtherm Medtronic,TT25,08027,AVERY,Trans-Therm 2C/S246/40#CK,"3,5",Hule,"2,4","6,7",N/A,1.98 x 3048,MASTER,STOCK DEDICADO,Indirecto o incidental,,,9 Semanas," $ 0,987 ", USD ," $ 0,9313 ",USD,TRANSTHERM / MEDTRONIC,,,,,,6%,,,PA2,,,,
250,Transtherm adhesivo hule,TT26,TT1702,MACtac,Optiscan 2C Thermal Transfer / Hybrid Adhesive / 2.4 SCK,"2,9",Hule,"2,4",6,N/A,1.98 x 762,"EXACT 
MASTER",EXACT 1524 y 3048 ML,Indirecto o incidental,,,24 Hrs.," $ 0,442 ", USD ," $ 0,4250 ",USD,TRANSTHERM,,,,,,,4%,,,PA2,,,
251,Transtherm adhesivo acrilico (Antes 54092),TT29,54091,AVERY,Trans-Therm 1C FSC / S2550 / 40#SCK,"2,9",Acrílico,"2,4","6,1",N/A,1.981 x 1524,MASTER,,Indirecto o incidental,FSC,,9 Semanas," $ 0,685 ", USD ," $ 0,6465 ",USD,TRANSTHERM / MEDTRONIC,,,,,,6%,,,PA1,,,,
252,Transferencia térmica adhesivo acrílico IFCO,TT30,TT50F,RAFLATAC,Transfer Premium Extra / RP51 / 40#White Kraft,"2,7",Acrílico,"2,4","5,6",N/A,1 x 762,"EXACT 
MASTER",EXACT 1524 ML,Indirecto o incidental,,,48 Hrs.," $ 0,634 ", USD ," $ 0,6100 ",USD,TRANSTHERM,,,,,,4%,,,PA1,,,,
253,Transferencia térmica adhesivo acrílico,TT32,TT9502,MACtac,OPTISCAN 2C MATTE THERMAL TRANSFER / ST-95 / 2.4 MIL SCK,"2,9",Acrílico,"2,45","6,05",N/A,1.98 x 762,"EXACT 
MASTER",EXACT 1524 y 3048 ML,Indirecto o incidental,,,48 Hrs.," $ 0,515 ", USD ," $ 0,4900 ",USD,TRANSTHERM,,,,,,,,,PA1,,,,
254,Transtherm adhesivo acrilico,TT33,GVALUT72040SC,GREEN BAY,FSC-VALUE THERMAL TRANS / 720 ALL-TEMP ADHESIVE / 40 SC LINER,"2,8",Acrílico,"2,4","5,9",N/A,1.524 x 750,"EXACT 
MASTER",EXACT 750 y 1550 ML,Indirecto o incidental,,,48 Hrs.," $ 0,646 ", USD ," $ 0,6210 ",USD,TRANSTHERM,,,,,,,,,PA1,,,,
255,Transtherm adhesivo hule,TT36,280SV,AVERY,TRANS-THERM 1C LW FSC/S2005/40#BG,"2,8",Hule,2,"5,4",N/A,1.524 x 762,"EXACT 
MASTER",EXACT 1500 y 3000 ML,Indirecto o incidental,FSC,,24 Hrs.," $ 0,437 ", USD ," $ 0,4200 ",USD,TRANSTHERM,,,,,,,,,PA2,,,,
256,Transtherm adhesivo hule,TT37,C11381,FEDRIGONI,TRANS-THERM 64G / H108L / SCK 67G,"2,5",Hule,"2,5","5,5",N/A,1.524 x 1524,"EXACT 
MASTER",EXACT 3048 ML,No Especificado,,,48 Hrs.," $ 0,437 ", USD ," $ 0,4200 ",USD,TRANSTHERM,,,,,,,,,,,,,
257,Transtherm adhesivo hule,TT38,2806SV,AVERY,TRANS-THERM FSC / S2005 / 40#BG,"2,4",Hule,2,5,N/A,1524 x 762,"EXACT
MASTER",EXACT 1500 y 3000 ML,Indirecto o incidental,FSC,,"24 Hrs
72 Hrs"," $ 0,460 ", USD ," $ 0,4420 ",USD,TRANSTHERM,,,,,,,,,,,,,
258,Transtherm Piggyback,TT40,UM14S,RAFLATAC,TRANSFER PREMIUM PLUS / RP51 / 40# WHITE KRAFT / RP51 / 40# WHITE KRAFT,"2,9","Acrilico
Acrílico","2.4
2.4","8,7",N/A,2 x 1524,"EXACT USA
MASTER",EXACT 1524 ML,Indirecto o incidental,,,5 Semanas," $ 1,212 ", USD ," $ 1,1650 ",USD,TRANSTHERM,,,,,,,,,,,,,
259,Tyvek con patron de adhesivo,TY02,,,"78849 (AVERY), 79255 (AVERY), 79546 (AVERY), 78610 (AVERY),",,,,,,,MASTER,Joyería,No Especificado,,,5 Semanas," $ 4,607 ", USD ,,,TYVEK ADH / P,,,,,,100%,,"78610 Y 79255 $3.1589
78849,  79546 $3.1294",NO ESPECIFICADO,,,,
260,"Tyvek con patron de adhesivo
Pesas + 4c 63x11",TY04,78849,AVERY,8M Wh Tyvek / S730 (PATRÓN) / 50#SCK,"7,6",Solvente Acrílico,"3,2","11,6",N/A,1.371 x 1524,MASTER,"Joyería
Largo Maximo 762 m",No Especificado,,,11 Semanas," $ 4,607 ", USD ," $ 4,0810 ",USD,TYVEK ADH / P,,,,,,11%,,,NO ESPECIFICADO,,,,
261,"Tyvek con patron de adhesivo
Todo pesas",TY05,79255,AVERY,8M Wh Tyvek / S730 (PATRÓN) / 50#SCK,"7,6",Solvente Acrílico,"3,2","11,6",N/A,1.371 x 1524,MASTER,"Joyería
Largo Maximo 762 m",No Especificado,,,11 Semanas," $ 4,607 ", USD ," $ 4,0810 ",USD,TYVEK ADH / P,,,,,,11%,,,NO ESPECIFICADO,,,,
262,"Tyvek con patron de adhesivo
Pesas + 8c 63x11",TY06,79546,AVERY,8M Wh Tyvek / S730 (PATRÓN) / 50#SCK,"7,6",Solvente Acrílico,"3,2","11,6",N/A,1.371 x 1524,MASTER,"Joyería
Largo Maximo 762 m",No Especificado,,,11 Semanas," $ 4,607 ", USD ," $ 4,3461 ",USD,TYVEK ADH / P,,,,,,6%,,,NO ESPECIFICADO,,,,
263,"Tyvek con patron de adhesivo
Pesas + 2c 63x11",TY07,78610,AVERY,8M Wh Tyvek / S730 (PATRÓN) / 50#SCK,"7,6",Solvente Acrílico,"3,2","11,6",N/A,1.371 x 1524,MASTER,"Joyería
Largo Maximo 762 m",No Especificado,,,11 Semanas," $ 4,607 ", USD ," $ 4,0810 ",USD,TYVEK ADH / P,,,,,,11%,,,NO ESPECIFICADO,,,,
264,Barniz UV brillante (Terminado de etiquetas),UV01,BF-320,NATURAL INK,Barniz UV brillante,N/A,N/A,N/A,N/A,N/A,-,-,-,No Especificado,,,24 Hrs.," $ 0,037 ", USD ," $ 0,037 ",USD,,,,,,,0%,,,NO ESPECIFICADO,,,,
265,Barniz UV brillante sobreimprimible,UV02,BF-390,NATURAL INK,Barniz UV brillante sobreimprimible,N/A,N/A,N/A,N/A,N/A,-,-,-,No Especificado,,,24 Hrs.," $ 0,035 ", USD ," $ 0,035 ",USD,,,,,,,0%,,,NO ESPECIFICADO,,,,
266,Barniz UV mate,UV04,"BF394
OP2008","NATURAL INK
NAZDAR",Barniz UV mate,N/A,N/A,N/A,N/A,N/A,-,-,-,No Especificado,,,24 Hrs.," $ 0,054 ", USD ," $ 0,054 ",USD,,,,,,,0%,,,NO ESPECIFICADO,,,,
267,Barniz UV brillante resistente a solventes,UV05,BF-320,NATURAL INK,Barniz UV brillante resistente a solventes,N/A,N/A,N/A,N/A,N/A,-,-,,No Especificado,,,24 Hrs.," $ 0,037 ", USD ," $ 0,037 ",USD,,,,,,,0%,,,TU,,,,
268,Barniz brillante contacto directo con alimentos (FDA),UV06,"AQ141
AB001","INKOLOR
UNITY INK",Barniz brillante contacto directo con alimentos (FDA),N/A,N/A,N/A,N/A,N/A,-,-,-,Directo,,,24 Hrs.," $ 0,024 ", USD ," $ 0,024 ",USD,,,,,,,0%,,,TA,,,,
269,Barniz brillante UV con aprobación FDA,UV07,OP1011,NAZDAR,Barniz brillante UV con aprobación FDA,N/A,N/A,N/A,N/A,N/A,-,-,-,Directo,,,24 Hrs.," $ 0,147 ", USD ," $ 0,147 ",USD,,,,,,,0%,,,TU,,,,
270,Barniz mate UV texturizado,UV08,7903,NICOAT,Barniz mate UV texturizado,N/A,N/A,N/A,N/A,N/A,-,-,-,No Especificado,,,1 Semana," $ 0,128 ", USD ," $ 0,128 ",USD,,,,,,,0%,,,NO ESPECIFICADO,,,,
271,Barniz brillante UV resistente a fricción,UV09,BF-320,NATURAL INK,Barniz brillante UV resistente a fricción,N/A,N/A,N/A,N/A,N/A,-,-,-,No Especificado,,,24 Hrs.," $ 0,037 ", USD ," $ 0,037 ",USD,,,,,,,0%,,,NO ESPECIFICADO,,,,
272,Barniz release para aplicación etiqueta cupón,UV10,OP3003,NAZDAR,Barniz release (para etiqueta cupón),N/A,N/A,N/A,N/A,N/A,-,-,-,No Especificado,,,3 Semanas," $ 0,102 ", USD ," $ 0,102 ",USD,,,,,,,0%,,,NO ESPECIFICADO,,,,
273,Adhesivo UV para aplicación etiqueta cupón,UV11,OP3017,NAZDAR,Adhesivo UV (para etiqueta cupón),N/A,N/A,N/A,N/A,N/A,-,-,-,No Especificado,,,3 Semanas," $ 0,148 ", USD ," $ 0,148 ",USD,,,,,,,0%,,,NO ESPECIFICADO,,,,
274,Barniz UV brillante sobreimprimible (Medtronic),UV12,800-IV,FLEXOTECH,Barniz brillante sobreimprimible,N/A,N/A,N/A,N/A,N/A,-,-,-,No Especificado,,,24 Hrs.," $ 0,097 ", USD ," $ 0,097 ",USD,,,,,,,0%,,,NO ESPECIFICADO,,,,
275,Primer para bopp sin adhesivo,UV13,ESP,NATURAL INK,Primer flexo alcohol uniflex,N/A,N/A,N/A,N/A,N/A,-,-,-,No Especificado,,,24 Hrs.," $ 0,034 ", USD ," $ 0,034 ",USD,,,,,,,0%,,, NO ESPECIFICADO ,,,,
276,Barniz Táctil (Alto relieve Cuervo),UV14,"RVG001484
RVG001451",ACTEGA,Tactil Coat,N/A,N/A,N/A,N/A,N/A,-,-,-,No Especificado,,,6 Semanas," $ 0,147 ", USD ," $ 0,147 ",USD,,,,,,,0%,, Se consideran 3g/m2 para cotizar y se revisa con Lalo el cosnumo promedio es de 1.5gr/m2 para impresión cuervo pero el area de impresión es muy pequeña. , NO ESPECIFICADO ,,,,
277,Adhesivo de laminación UV para aplicación top seal,UV15,35171B,TM,Adhesivo de laminación UV,N/A,N/A,N/A,N/A,N/A,-,-,-,No Especificado,,,3 Semanas," $ 0,042 ", USD ," $ 0,042 ",USD,,,,,,,0%,,, NO ESPECIFICADO ,,,,
278,Barniz Mate UV Sobreimpresión (Cuervo),UV16,RH0024544,ZELLER,BARNIZ MATE SOBREIMPRIMIBLE,N/A,N/A,N/A,N/A,N/A,-,-,-,No Especificado,,,24 Hrs.," $ 0,053 ", USD ," $ 0,053 ",USD,,,,,,,0%,,, NO ESPECIFICADO ,,,,
279,Barniz UV Brillante Medtronic,UV17,UVF02052,FLINT GROUP,UVF PROD RESIST COATING 8#,N/A,N/A,N/A,N/A,N/A,-,-,-,No Especificado,,,8 Semanas," $ 0,097 ", USD ," $ 0,097 ",USD,,,,,,,0%,,,,,,,
280,Barniz brillante imprimible para Xeikon,UV18,UXH0-0080-405N,FLINT GROUP,DIGICOAT; TTR GLOSS VARNISH,N/A,N/A,N/A,N/A,N/A,-,-,-,No Especificado,,,4 Semanas," $ 0,156 ", USD ," $ 0,156 ",USD,,,,,,,0%,,, NO ESPECIFICADO ,,,,
281,Barniz brillante para Xeikon,UV19,UXH0-0001-405N,FLINT GROUP,DIGICOAT; EX GP FLEXO VARNISH,N/A,N/A,N/A,N/A,N/A,-,-,-,No Especificado,,,4 Semanas," $ 0,136 ", USD ," $ 0,136 ",USD,,,,,,,0%,,,,,,,
282,Primer base UV,UV20,UVF-940,NATURAL INK,Primer UV Flexo,N/A,N/A,N/A,N/A,N/A,-,-,-,No Especificado,,,72 Hrs.," $ 0,044 ", USD ," $ 0,044 ",USD,,,,,,,0%,,,,,,,
283,Primer base agua,UV21,WS002,INKOLOR,Blanco transparente base agua,N/A,N/A,N/A,N/A,N/A,-,-,-,No Especificado,,,24 Hrs.," $ 0,017 ", USD ," $ 0,017 ",USD,,,,,,,0%,,,,,,,
284,Adhesivo para cold foil,UV22,RH3427597,ZELLER,UV Flexo adhesivo para estampado en frío (Cold foil),N/A,N/A,N/A,N/A,N/A,-,-,-,No Especificado,,,24 Hrs.," $ 0,073 ", USD ," $ 0,073 ",USD,,,,,,,0%,,,,,,,
285,Vinil Blanco,VI01,A-303,MACtac,VINIL BLANCO MATE / ADHESIVO ACRILICO / KRAFT SEMI-BLANQUEADO SUPERCALANDRADO,"3,2",Acrílico,"3,2",7,N/A,0.66 x 1000,MASTER,,Indirecto o incidental,,,1 Semana," $ 1,836 ", USD ," $ 1,700 ",USD,VINIL BCO,,,,,,7%,,, PVC1 ,,,,
286,Vinil Transparente,VI02,AS880,AVERY,PVC OUTDOOR CLEAR / AL170 / BG42WH,"3,15",Solvente Acrílico,"2,24","6,38",N/A,1 x 1000,MASTER,,No Especificado,,,13 Semanas," $ 2,690 ", USD ," $ 2,4910 ",USD,VINIL TRANS,,,,,,7%,,, NO ESPECIFICADO ,,,,
287,Papel texturizado para vinos,WI03,12649,AVERY,60# Classic Laid Solar White WS FSC/ S100R/ 44#PK,"5,4",Acrílico,"3,1","9,3",N/A,1.524 x 762,"EXACT USA 
MASTER",EXACT USA 1524 ML,Indirecto o incidental,FSC,,9 Semanas," $ 1,670 ", USD ," $ 1,5900 ",USD,PAPEL TEXTURIZADO / VINOS,,,,,,5%,,,PA4,,,,
288,Papel texturizado para vinos (ANTES 19652),WI04,54171,AVERY,60# Classic Felt Natural White Wet-Strength FSC/AT20N/1.2 Mil PET,"5,1",Acrílico,"1,2","7,1",N/A,1.524 x 762,MASTER,,Indirecto o incidental,FSC,,9 Semanas," $ 1,549 ", USD ," $ 1,4611 ",USD,PAPEL TEXTURIZADO / VINOS,,,,,,6%,,,PA3,,,,
289,Papel texturizado para vinos,WI05,B5584,AVERY,70# Bright White Felt Wet-StrengthFSC / S100RB / 1.2 Mil Polyester,"6,2",Acrílico,"1,2","8,2",N/A,1.524 x 762,"EXACT USA 
MASTER
CINTAS","EXACT USA 3048 ML
33 x 1524 M",Indirecto o incidental,FSC,APROBADO,"9 Semanas

24 Horas."," $ 1,840 ", USD ," $ 1,7695 ",USD,PAPEL TEXTURIZADO / VINOS,,,,,,4%,,,PA3,,,,
290,Papel texturizado para vinos,WI06,AQ988,AVERY,DIG INDI MARTELE BL FSC / S2074N / BG45WH IMP,"4,65",Hule,"2,4","7,79",N/A,1 x 1000,MASTER,,Indirecto o incidental,FSC,,22 Semanas," $ 1,933 ", USD ," $ 1,7900 ",USD,PAPEL TEXTURIZADO / VINOS,,,,,,7%,,,PA2,,,,
291,Papel texturizado para vinos,WI07,B5786,AVERY,60# Classic Linen Solar White WS FSC / Z2010 / 1.2 Mil Polyester,"4,6",Acrílico,"1,18","6,558",N/A,1.524 x 762,"EXACT USA 
MASTER",EXACT USA 3048 ML,Indirecto o incidental,FSC,,6 Semanas," $ 1,840 ", USD ," $ 1,7691 ",USD,PAPEL TEXTURIZADO / VINOS,,,,,,4%,,,PA3,,,,
292,Papel texturizado para vinos,WI08,WL68A,RAFLATAC,ICY WHITE ICE PM-FSC / RS30 / 1.2 mil PET PCR,"5,43",Acrílico,"1,2","7,4",N/A,2 x 762,"EXACT USA 
MASTER",EXACT USA 3048 ML,Indirecto o incidental,FSC Y CONT. RECICLADO ,,4 Semanas," $ 1,612 ", USD ," $ 1,5210 ",USD,PAPEL TEXTURIZADO / VINOS,,,,,,6%,,,PA3,,,,
293,Papel texturizado para vinos,WI09,W028890,WAUSAU COATED,60# Estate Label® #4 Wet Strength FSC / H-318 / 40# SC,"5,1",Acrílico,"2,5","8,4",N/A,0.99 x 1524,"MASTER
CINTAS",33 x 1524 ML,Indirecto o incidental,FSC,APROBADO,1 Semana," $ 1,554 ", USD ," $ 1,4800 ",USD,PAPEL TEXTURIZADO / VINOS,,,,,,,, Se incluye 5% por costo de flete cdmx -gdl ,PA4,,,,
294,Papel texturizado para vinos,WI10,W027880,WAUSAU COATED,60# POLAR WHITE UNCOATED WS / H-318 / 1.2 MIL CLEAR POLYESTER,"4,9",Acrilico,"1,2","6,9",N/A,0.99 x 1524,MASTER,,Indirecto o incidental,,,3 Semanas," $ 1,838 ", USD ," $ 1,7500 ",USD,PAPEL TEXTURIZADO / VINOS,,,,,,,, Se incluye 5% por costo de flete cdmx -gdl ,PA4,,,,
